raceId,year,round,circuitId,name,date,time,url,driverId,grid,position,datetime,ls_driver_points,ls_constructor_points,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5
283,1993.0,11.0,11.0,Hungarian Grand Prix,1993-08-15,\N,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,77.0,6.0,2,1993-08-15,49.0,99.0,3.0,6.0,4.0,14.0,6.0,6.0
283,1993.0,11.0,11.0,Hungarian Grand Prix,1993-08-15,\N,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,123.0,24.0,3,1993-08-15,2.0,6.0,17.0,13.0,11.0,12.0,5.0,8.0
283,1993.0,11.0,11.0,Hungarian Grand Prix,1993-08-15,\N,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix,110.0,22.0,4,1993-08-15,8.0,8.0,8.0,15.0,9.0,6.0,8.0,8.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,105.0,25.0,4,1993-08-29,6.0,6.0,13.0,16.0,11.0,6.0,7.0,7.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,30.0,3.0,2,1993-08-29,53.0,91.0,1.0,2.0,2.0,2.0,3.0,3.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,117.0,1.0,2,1993-08-29,5.0,10.0,2.0,1.0,1.0,1.0,1.0,4.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,102.0,5.0,3,1993-08-29,50.0,99.0,5.0,4.0,5.0,4.0,18.0,1.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,65.0,10.0,3,1993-08-29,2.0,13.0,13.0,4.0,13.0,13.0,6.0,7.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,119.0,8.0,3,1993-08-29,56.0,164.0,3.0,2.0,5.0,3.0,10.0,4.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,84.0,11.0,3,1993-08-29,38.0,91.0,4.0,5.0,8.0,14.0,5.0,6.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,77.0,16.0,3,1993-08-29,49.0,99.0,2.0,3.0,6.0,4.0,14.0,6.0
284,1993.0,12.0,13.0,Belgian Grand Prix,1993-08-29,\N,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix,109.0,9.0,3,1993-08-29,0.0,2.0,7.0,8.0,7.0,4.0,13.0,9.0
285,1993.0,13.0,14.0,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,110.0,18.0,4,1993-09-12,8.0,8.0,6.0,11.0,15.0,9.0,6.0,8.0
285,1993.0,13.0,14.0,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,117.0,1.0,4,1993-09-12,5.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0
285,1993.0,13.0,14.0,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,119.0,10.0,3,1993-09-12,56.0,164.0,5.0,6.0,2.0,5.0,3.0,10.0
285,1993.0,13.0,14.0,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,94.0,22.0,3,1993-09-12,2.0,2.0,8.0,14.0,10.0,15.0,10.0,8.0
285,1993.0,13.0,14.0,Italian Grand Prix,1993-09-12,\N,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix,100.0,20.0,3,1993-09-12,4.0,6.0,11.0,16.0,8.0,5.0,6.0,10.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,119.0,7.0,4,1993-09-26,56.0,164.0,1.0,5.0,6.0,2.0,5.0,3.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,110.0,17.0,4,1993-09-26,8.0,8.0,9.0,13.0,11.0,15.0,9.0,6.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,117.0,2.0,2,1993-09-26,5.0,10.0,3.0,12.0,3.0,1.0,1.0,1.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,55.0,5.0,3,1993-09-26,18.0,21.0,3.0,7.0,9.0,3.0,8.0,4.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,84.0,11.0,3,1993-09-26,38.0,91.0,4.0,7.0,5.0,8.0,14.0,5.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,30.0,6.0,1,1993-09-26,53.0,91.0,7.0,2.0,2.0,2.0,2.0,3.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,94.0,19.0,3,1993-09-26,2.0,2.0,4.0,7.0,14.0,10.0,15.0,10.0
286,1993.0,14.0,27.0,Portuguese Grand Prix,1993-09-26,\N,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix,100.0,22.0,4,1993-09-26,4.0,6.0,11.0,6.0,16.0,8.0,5.0,6.0
287,1993.0,15.0,22.0,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,94.0,22.0,3,1993-10-24,2.0,2.0,10.0,8.0,7.0,14.0,10.0,15.0
287,1993.0,15.0,22.0,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,102.0,2.0,1,1993-10-24,50.0,99.0,2.0,4.0,4.0,5.0,4.0,18.0
287,1993.0,15.0,22.0,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,117.0,1.0,2,1993-10-24,5.0,10.0,4.0,2.0,12.0,3.0,1.0,1.0
287,1993.0,15.0,22.0,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,109.0,11.0,3,1993-10-24,0.0,2.0,9.0,9.0,8.0,7.0,4.0,13.0
287,1993.0,15.0,22.0,Japanese Grand Prix,1993-10-24,\N,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,84.0,15.0,3,1993-10-24,38.0,91.0,3.0,6.0,7.0,5.0,8.0,14.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,110.0,15.0,4,1993-11-07,8.0,8.0,8.0,12.0,13.0,11.0,15.0,9.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,100.0,21.0,4,1993-11-07,4.0,6.0,18.0,11.0,6.0,16.0,8.0,5.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,119.0,9.0,3,1993-11-07,56.0,164.0,5.0,16.0,5.0,6.0,2.0,5.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,88.0,10.0,3,1993-11-07,0.0,6.0,8.0,13.0,10.0,9.0,8.0,10.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,84.0,8.0,3,1993-11-07,38.0,91.0,3.0,9.0,6.0,7.0,5.0,8.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,77.0,6.0,3,1993-11-07,49.0,99.0,1.0,10.0,3.0,6.0,4.0,14.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,55.0,7.0,3,1993-11-07,18.0,21.0,4.0,4.0,7.0,9.0,3.0,8.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,117.0,2.0,2,1993-11-07,5.0,10.0,3.0,2.0,2.0,12.0,3.0,1.0
288,1993.0,16.0,29.0,Australian Grand Prix,1993-11-07,\N,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix,102.0,1.0,1,1993-11-07,50.0,99.0,1.0,1.0,4.0,4.0,5.0,4.0
257,1994.0,1.0,18.0,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,30.0,2.0,1,1994-03-27,52.0,72.0,3.0,1.0,2.0,2.0,2.0,2.0
257,1994.0,1.0,18.0,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,55.0,3.0,2,1994-03-27,16.0,28.0,8.0,4.0,4.0,7.0,9.0,3.0
257,1994.0,1.0,18.0,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,94.0,15.0,3,1994-03-27,0.0,7.0,9.0,10.0,8.0,7.0,14.0,10.0
257,1994.0,1.0,18.0,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,100.0,13.0,3,1994-03-27,1.0,3.0,10.0,12.0,11.0,6.0,16.0,8.0
257,1994.0,1.0,18.0,Brazilian Grand Prix,1994-03-27,\N,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix,65.0,21.0,3,1994-03-27,11.0,12.0,4.0,5.0,4.0,13.0,13.0,6.0
259,1994.0,3.0,21.0,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,30.0,2.0,1,1994-05-01,52.0,72.0,2.0,1.0,1.0,2.0,2.0,2.0
259,1994.0,3.0,21.0,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,57.0,8.0,2,1994-05-01,4.0,84.0,5.0,7.0,5.0,4.0,6.0,10.0
259,1994.0,3.0,21.0,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,84.0,13.0,3,1994-05-01,13.0,23.0,3.0,6.0,9.0,6.0,7.0,5.0
259,1994.0,3.0,21.0,San Marino Grand Prix,1994-05-01,\N,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix,65.0,20.0,3,1994-05-01,11.0,12.0,8.0,7.0,5.0,4.0,13.0,13.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,30.0,1.0,1,1994-05-15,52.0,72.0,4.0,1.0,1.0,1.0,2.0,2.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,84.0,8.0,2,1994-05-15,13.0,23.0,6.0,8.0,6.0,9.0,6.0,7.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,77.0,3.0,2,1994-05-15,12.0,28.0,14.0,5.0,10.0,3.0,6.0,4.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,110.0,14.0,3,1994-05-15,0.0,0.0,10.0,13.0,12.0,13.0,11.0,15.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,55.0,5.0,3,1994-05-15,16.0,28.0,3.0,3.0,4.0,4.0,7.0,9.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,109.0,17.0,3,1994-05-15,5.0,12.0,9.0,8.0,9.0,8.0,7.0,4.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,100.0,13.0,3,1994-05-15,1.0,3.0,10.0,9.0,12.0,11.0,6.0,16.0
260,1994.0,4.0,6.0,Monaco Grand Prix,1994-05-15,\N,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix,105.0,12.0,3,1994-05-15,0.0,0.0,7.0,14.0,16.0,11.0,6.0,7.0
261,1994.0,5.0,4.0,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,30.0,1.0,2,1994-05-29,52.0,72.0,3.0,1.0,1.0,1.0,1.0,2.0
261,1994.0,5.0,4.0,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,55.0,6.0,3,1994-05-29,16.0,28.0,3.0,5.0,3.0,4.0,4.0,7.0
261,1994.0,5.0,4.0,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,94.0,18.0,3,1994-05-29,0.0,7.0,6.0,8.0,10.0,8.0,7.0,14.0
261,1994.0,5.0,4.0,Spanish Grand Prix,1994-05-29,\N,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix,84.0,8.0,4,1994-05-29,13.0,23.0,10.0,2.0,8.0,6.0,9.0,6.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,30.0,1.0,1,1994-06-12,52.0,72.0,2.0,2.0,1.0,1.0,1.0,1.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,55.0,2.0,2,1994-06-12,16.0,28.0,3.0,4.0,5.0,3.0,4.0,4.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,77.0,3.0,3,1994-06-12,12.0,28.0,4.0,3.0,5.0,10.0,3.0,6.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,65.0,17.0,3,1994-06-12,11.0,12.0,10.0,10.0,7.0,5.0,4.0,13.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,94.0,15.0,3,1994-06-12,0.0,7.0,8.0,5.0,8.0,10.0,8.0,7.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,105.0,18.0,4,1994-06-12,0.0,0.0,7.0,6.0,14.0,16.0,11.0,6.0
262,1994.0,6.0,7.0,Canadian Grand Prix,1994-06-12,\N,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix,109.0,20.0,3,1994-06-12,5.0,12.0,7.0,7.0,8.0,9.0,8.0,7.0
263,1994.0,7.0,8.0,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,65.0,19.0,3,1994-07-03,11.0,12.0,6.0,8.0,10.0,7.0,5.0,4.0
263,1994.0,7.0,8.0,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,100.0,20.0,4,1994-07-03,1.0,3.0,16.0,10.0,9.0,12.0,11.0,6.0
263,1994.0,7.0,8.0,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,110.0,11.0,3,1994-07-03,0.0,0.0,15.0,4.0,13.0,12.0,13.0,11.0
263,1994.0,7.0,8.0,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,94.0,16.0,3,1994-07-03,0.0,7.0,10.0,9.0,5.0,8.0,10.0,8.0
263,1994.0,7.0,8.0,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,77.0,5.0,2,1994-07-03,12.0,28.0,14.0,4.0,3.0,5.0,10.0,3.0
263,1994.0,7.0,8.0,French Grand Prix,1994-07-03,\N,http://en.wikipedia.org/wiki/1994_French_Grand_Prix,30.0,3.0,1,1994-07-03,52.0,72.0,3.0,1.0,2.0,1.0,1.0,1.0
264,1994.0,8.0,9.0,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,65.0,21.0,4,1994-07-10,11.0,12.0,4.0,7.0,8.0,10.0,7.0,5.0
264,1994.0,8.0,9.0,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,94.0,14.0,3,1994-07-10,0.0,7.0,15.0,5.0,9.0,5.0,8.0,10.0
264,1994.0,8.0,9.0,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,104.0,20.0,3,1994-07-10,5.0,7.0,12.0,8.0,9.0,9.0,5.0,8.0
264,1994.0,8.0,9.0,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,57.0,5.0,2,1994-07-10,4.0,84.0,6.0,3.0,7.0,5.0,4.0,6.0
264,1994.0,8.0,9.0,British Grand Prix,1994-07-10,\N,http://en.wikipedia.org/wiki/1994_British_Grand_Prix,55.0,4.0,2,1994-07-10,16.0,28.0,9.0,3.0,4.0,5.0,3.0,4.0
265,1994.0,9.0,10.0,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,77.0,1.0,1,1994-07-31,12.0,28.0,6.0,3.0,4.0,3.0,5.0,10.0
265,1994.0,9.0,10.0,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,81.0,16.0,3,1994-07-31,5.0,10.0,12.0,10.0,14.0,17.0,7.0,8.0
265,1994.0,9.0,10.0,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,104.0,17.0,3,1994-07-31,5.0,7.0,11.0,9.0,8.0,9.0,9.0,5.0
265,1994.0,9.0,10.0,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,71.0,3.0,3,1994-07-31,69.0,168.0,15.0,1.0,2.0,2.0,2.0,1.0
265,1994.0,9.0,10.0,German Grand Prix,1994-07-31,\N,http://en.wikipedia.org/wiki/1994_German_Grand_Prix,100.0,22.0,3,1994-07-31,1.0,3.0,6.0,11.0,10.0,9.0,12.0,11.0
266,1994.0,10.0,11.0,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,87.0,11.0,3,1994-08-14,10.0,23.0,7.0,3.0,9.0,9.0,11.0,3.0
266,1994.0,10.0,11.0,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,100.0,21.0,3,1994-08-14,1.0,3.0,10.0,6.0,11.0,10.0,9.0,12.0
266,1994.0,10.0,11.0,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,71.0,2.0,2,1994-08-14,69.0,168.0,1.0,8.0,1.0,2.0,2.0,2.0
266,1994.0,10.0,11.0,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,105.0,20.0,3,1994-08-14,0.0,0.0,7.0,11.0,6.0,14.0,16.0,11.0
266,1994.0,10.0,11.0,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,84.0,6.0,3,1994-08-14,13.0,23.0,5.0,11.0,2.0,8.0,6.0,9.0
266,1994.0,10.0,11.0,Hungarian Grand Prix,1994-08-14,\N,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix,77.0,4.0,4,1994-08-14,12.0,28.0,3.0,1.0,3.0,4.0,3.0,5.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,71.0,3.0,1,1994-08-28,69.0,168.0,1.0,2.0,8.0,1.0,2.0,2.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,57.0,8.0,2,1994-08-28,4.0,84.0,6.0,3.0,3.0,7.0,5.0,4.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,87.0,12.0,3,1994-08-28,10.0,23.0,11.0,5.0,3.0,9.0,9.0,11.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,81.0,14.0,3,1994-08-28,5.0,10.0,16.0,5.0,10.0,14.0,17.0,7.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,94.0,10.0,3,1994-08-28,0.0,7.0,12.0,10.0,5.0,9.0,5.0,8.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,105.0,18.0,3,1994-08-28,0.0,0.0,14.0,7.0,11.0,6.0,14.0,16.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,103.0,16.0,3,1994-08-28,5.0,10.0,9.0,10.0,13.0,13.0,12.0,9.0
267,1994.0,11.0,13.0,Belgian Grand Prix,1994-08-28,\N,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix,65.0,20.0,4,1994-08-28,11.0,12.0,5.0,11.0,7.0,8.0,10.0,7.0
268,1994.0,12.0,14.0,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,71.0,3.0,1,1994-09-11,69.0,168.0,1.0,1.0,2.0,8.0,1.0,2.0
268,1994.0,12.0,14.0,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,77.0,2.0,2,1994-09-11,12.0,28.0,4.0,12.0,1.0,3.0,4.0,3.0
268,1994.0,12.0,14.0,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,57.0,7.0,2,1994-09-11,4.0,84.0,14.0,2.0,3.0,3.0,7.0,5.0
268,1994.0,12.0,14.0,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,84.0,15.0,3,1994-09-11,13.0,23.0,2.0,4.0,11.0,2.0,8.0,6.0
268,1994.0,12.0,14.0,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,100.0,24.0,3,1994-09-11,1.0,3.0,6.0,8.0,6.0,11.0,10.0,9.0
268,1994.0,12.0,14.0,Italian Grand Prix,1994-09-11,\N,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix,109.0,20.0,3,1994-09-11,5.0,12.0,11.0,6.0,7.0,8.0,9.0,8.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,105.0,19.0,4,1994-09-25,0.0,0.0,6.0,9.0,7.0,11.0,6.0,14.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,57.0,4.0,2,1994-09-25,4.0,84.0,5.0,3.0,2.0,3.0,3.0,7.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,84.0,7.0,3,1994-09-25,13.0,23.0,6.0,5.0,4.0,11.0,2.0,8.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,71.0,2.0,1,1994-09-25,69.0,168.0,3.0,1.0,1.0,2.0,8.0,1.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,81.0,16.0,3,1994-09-25,5.0,10.0,14.0,6.0,5.0,10.0,14.0,17.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,104.0,11.0,3,1994-09-25,5.0,7.0,9.0,4.0,9.0,8.0,9.0,9.0
269,1994.0,13.0,27.0,Portuguese Grand Prix,1994-09-25,\N,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix,94.0,18.0,4,1994-09-25,0.0,7.0,8.0,8.0,10.0,5.0,9.0,5.0
270,1994.0,14.0,26.0,European Grand Prix,1994-10-16,\N,http://en.wikipedia.org/wiki/1994_European_Grand_Prix,105.0,20.0,4,1994-10-16,0.0,0.0,10.0,13.0,9.0,7.0,11.0,6.0
271,1994.0,15.0,22.0,Japanese Grand Prix,1994-11-06,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,71.0,2.0,1,1994-11-06,69.0,168.0,4.0,1.0,1.0,1.0,2.0,8.0
271,1994.0,15.0,22.0,Japanese Grand Prix,1994-11-06,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,55.0,7.0,2,1994-11-06,16.0,28.0,5.0,2.0,3.0,4.0,5.0,3.0
271,1994.0,15.0,22.0,Japanese Grand Prix,1994-11-06,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,57.0,8.0,3,1994-11-06,4.0,84.0,3.0,3.0,3.0,2.0,3.0,3.0
271,1994.0,15.0,22.0,Japanese Grand Prix,1994-11-06,\N,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,104.0,18.0,3,1994-11-06,5.0,7.0,6.0,8.0,4.0,9.0,8.0,9.0
272,1994.0,16.0,29.0,Australian Grand Prix,1994-11-13,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,84.0,9.0,2,1994-11-13,13.0,23.0,6.0,6.0,5.0,4.0,11.0,2.0
272,1994.0,16.0,29.0,Australian Grand Prix,1994-11-13,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,95.0,1.0,1,1994-11-13,5.0,10.0,2.0,1.0,2.0,1.0,1.0,1.0
272,1994.0,16.0,29.0,Australian Grand Prix,1994-11-13,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,77.0,11.0,2,1994-11-13,12.0,28.0,5.0,2.0,12.0,1.0,3.0,4.0
272,1994.0,16.0,29.0,Australian Grand Prix,1994-11-13,\N,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix,55.0,8.0,3,1994-11-13,16.0,28.0,4.0,3.0,2.0,3.0,4.0,5.0
