grid,last_circuit_position,last_position,last_position2,last_position3,last_position4,last_position5,ls_constructor_points,ls_driver_points,position
20.0,18.0,16.0,12.0,17.0,15.0,21.0,0.0,0.0,4
17.0,13.0,14.0,18.0,10.0,12.0,7.0,73.0,2.0,4
19.0,14.0,15.0,15.0,14.0,17.0,17.0,0.0,0.0,4
10.0,4.0,11.0,6.0,7.0,7.0,7.0,165.0,76.0,4
8.0,10.0,14.0,21.0,4.0,11.0,9.0,10.0,5.0,3
14.0,10.0,12.0,4.0,8.0,10.0,12.0,69.0,27.0,4
2.0,1.0,1.0,1.0,22.0,2.0,4.0,650.0,392.0,1
1.0,3.0,9.0,11.0,20.0,6.0,8.0,650.0,258.0,2
6.0,6.0,2.0,8.0,4.0,5.0,9.0,375.0,118.0,3
4.0,5.0,3.0,3.0,5.0,1.0,2.0,375.0,257.0,2
3.0,2.0,5.0,1.0,1.0,8.0,19.0,497.0,227.0,3
14.0,5.0,13.0,11.0,6.0,7.0,7.0,165.0,76.0,4
23.0,17.0,19.0,23.0,18.0,15.0,22.0,0.0,0.0,4
20.0,14.0,17.0,15.0,15.0,14.0,17.0,0.0,0.0,4
19.0,11.0,17.0,19.0,15.0,14.0,19.0,73.0,37.0,4
15.0,18.0,9.0,10.0,9.0,15.0,13.0,0.0,0.0,4
10.0,6.0,5.0,7.0,11.0,10.0,10.0,165.0,89.0,4
16.0,13.0,12.0,12.0,4.0,8.0,10.0,69.0,27.0,4
5.0,3.0,3.0,3.0,3.0,5.0,1.0,375.0,257.0,2
2.0,4.0,2.0,9.0,11.0,20.0,6.0,650.0,258.0,2
3.0,7.0,10.0,5.0,1.0,1.0,8.0,497.0,227.0,3
4.0,2.0,4.0,2.0,1.0,6.0,2.0,497.0,270.0,3
1.0,1.0,1.0,1.0,1.0,22.0,2.0,650.0,392.0,1
13.0,12.0,15.0,14.0,18.0,10.0,12.0,73.0,2.0,3
21.0,19.0,18.0,16.0,12.0,17.0,15.0,0.0,0.0,4
11.0,11.0,11.0,10.0,14.0,9.0,11.0,44.0,14.0,4
18.0,17.0,18.0,17.0,15.0,15.0,14.0,0.0,0.0,4
20.0,13.0,17.0,17.0,19.0,15.0,14.0,73.0,37.0,4
13.0,7.0,22.0,13.0,11.0,6.0,7.0,165.0,76.0,4
6.0,2.0,2.0,3.0,3.0,3.0,5.0,375.0,257.0,2
24.0,1.0,1.0,1.0,1.0,1.0,22.0,650.0,392.0,2
5.0,3.0,5.0,4.0,2.0,1.0,6.0,497.0,270.0,3
3.0,14.0,8.0,11.0,13.0,16.0,12.0,5.0,1.0,3
15.0,10.0,3.0,13.0,13.0,18.0,4.0,44.0,30.0,3
4.0,12.0,6.0,6.0,5.0,3.0,2.0,10.0,5.0,1
14.0,16.0,10.0,15.0,14.0,18.0,10.0,73.0,2.0,3
8.0,5.0,4.0,2.0,8.0,4.0,5.0,375.0,118.0,3
12.0,9.0,12.0,12.0,12.0,4.0,8.0,69.0,27.0,3
9.0,7.0,11.0,5.0,7.0,11.0,10.0,165.0,89.0,4
21.0,20.0,14.0,18.0,16.0,12.0,17.0,0.0,0.0,4
24.0,8.0,18.0,18.0,18.0,22.0,21.0,27.0,0.0,4
23.0,15.0,21.0,19.0,23.0,18.0,15.0,0.0,0.0,4
10.0,8.0,9.0,12.0,12.0,12.0,4.0,69.0,27.0,4
20.0,16.0,13.0,18.0,17.0,15.0,15.0,0.0,0.0,4
15.0,20.0,13.0,9.0,10.0,9.0,15.0,0.0,0.0,4
2.0,3.0,4.0,5.0,4.0,2.0,1.0,497.0,270.0,1
19.0,10.0,16.0,17.0,17.0,19.0,15.0,73.0,37.0,4
7.0,4.0,2.0,2.0,3.0,3.0,3.0,375.0,257.0,2
5.0,5.0,7.0,4.0,2.0,8.0,4.0,375.0,118.0,2
3.0,1.0,3.0,2.0,9.0,11.0,20.0,650.0,258.0,3
6.0,8.0,6.0,14.0,21.0,4.0,11.0,10.0,5.0,3
13.0,15.0,11.0,22.0,13.0,11.0,6.0,165.0,76.0,3
14.0,9.0,6.0,3.0,13.0,13.0,18.0,44.0,30.0,3
8.0,6.0,1.0,6.0,6.0,5.0,3.0,10.0,5.0,3
4.0,2.0,3.0,1.0,1.0,1.0,1.0,650.0,392.0,3
7.0,7.0,10.0,1.0,6.0,6.0,5.0,303.0,207.0,1
5.0,5.0,2.0,2.0,2.0,3.0,3.0,400.0,278.0,2
1.0,2.0,6.0,3.0,1.0,1.0,1.0,460.0,281.0,2
4.0,7.0,3.0,7.0,4.0,2.0,8.0,400.0,122.0,3
15.0,8.0,15.0,11.0,10.0,14.0,9.0,126.0,66.0,4
2.0,4.0,4.0,3.0,2.0,9.0,11.0,460.0,179.0,3
12.0,9.0,6.0,8.0,11.0,8.0,7.0,10.0,5.0,3
9.0,10.0,19.0,9.0,12.0,12.0,12.0,109.0,46.0,3
10.0,1.0,1.0,4.0,5.0,4.0,2.0,378.0,188.0,3
3.0,3.0,4.0,10.0,5.0,1.0,1.0,378.0,190.0,3
13.0,12.0,13.0,13.0,9.0,10.0,9.0,26.0,10.0,4
7.0,14.0,9.0,1.0,4.0,5.0,4.0,378.0,188.0,4
9.0,2.0,11.0,15.0,11.0,10.0,14.0,126.0,66.0,3
12.0,9.0,5.0,6.0,14.0,21.0,4.0,109.0,63.0,3
10.0,5.0,1.0,10.0,1.0,6.0,6.0,303.0,207.0,3
2.0,15.0,4.0,3.0,7.0,4.0,2.0,400.0,122.0,3
6.0,13.0,15.0,11.0,5.0,7.0,11.0,142.0,93.0,3
4.0,3.0,5.0,4.0,10.0,5.0,1.0,378.0,190.0,2
5.0,4.0,6.0,4.0,3.0,2.0,9.0,460.0,179.0,2
1.0,11.0,3.0,6.0,3.0,1.0,1.0,460.0,281.0,1
14.0,8.0,5.0,8.0,11.0,13.0,16.0,76.0,45.0,4
10.0,15.0,8.0,5.0,6.0,14.0,21.0,109.0,63.0,3
12.0,11.0,9.0,11.0,15.0,11.0,10.0,126.0,66.0,4
3.0,9.0,2.0,2.0,2.0,2.0,3.0,400.0,278.0,1
2.0,14.0,7.0,1.0,10.0,1.0,6.0,303.0,207.0,2
1.0,3.0,3.0,5.0,4.0,10.0,5.0,378.0,190.0,2
7.0,17.0,18.0,13.0,13.0,9.0,10.0,26.0,10.0,3
8.0,2.0,17.0,9.0,1.0,4.0,5.0,378.0,188.0,3
5.0,13.0,5.0,4.0,3.0,7.0,4.0,400.0,122.0,3
9.0,5.0,1.0,3.0,6.0,3.0,1.0,460.0,281.0,3
11.0,12.0,8.0,19.0,9.0,12.0,12.0,109.0,46.0,3
13.0,15.0,7.0,18.0,13.0,13.0,9.0,26.0,10.0,4
4.0,9.0,6.0,5.0,4.0,3.0,7.0,400.0,122.0,4
6.0,12.0,7.0,6.0,8.0,11.0,8.0,10.0,5.0,4
14.0,12.0,10.0,8.0,5.0,6.0,14.0,109.0,63.0,4
10.0,18.0,5.0,17.0,9.0,1.0,4.0,378.0,188.0,3
8.0,2.0,2.0,7.0,1.0,10.0,1.0,303.0,207.0,2
5.0,6.0,8.0,8.0,19.0,9.0,12.0,109.0,46.0,3
9.0,8.0,3.0,3.0,5.0,4.0,10.0,378.0,190.0,3
2.0,1.0,4.0,1.0,3.0,6.0,3.0,460.0,281.0,1
7.0,4.0,2.0,6.0,4.0,3.0,2.0,460.0,179.0,3
3.0,7.0,1.0,2.0,2.0,2.0,2.0,400.0,278.0,3
1.0,5.0,4.0,15.0,11.0,5.0,7.0,142.0,93.0,3
12.0,11.0,11.0,9.0,11.0,15.0,11.0,126.0,66.0,3
13.0,13.0,13.0,7.0,6.0,8.0,11.0,10.0,5.0,4
17.0,1.0,14.0,5.0,8.0,11.0,13.0,76.0,45.0,4
2.0,8.0,5.0,3.0,3.0,5.0,4.0,378.0,190.0,4
15.0,10.0,12.0,10.0,8.0,5.0,6.0,109.0,63.0,4
11.0,13.0,16.0,7.0,18.0,13.0,13.0,26.0,10.0,3
4.0,3.0,2.0,2.0,7.0,1.0,10.0,303.0,207.0,2
9.0,15.0,15.0,6.0,5.0,4.0,3.0,400.0,122.0,2
3.0,6.0,1.0,4.0,1.0,3.0,6.0,460.0,281.0,3
7.0,11.0,7.0,2.0,6.0,4.0,3.0,460.0,179.0,3
5.0,2.0,8.0,1.0,2.0,2.0,2.0,400.0,278.0,1
10.0,14.0,4.0,8.0,8.0,19.0,9.0,109.0,46.0,3
14.0,9.0,10.0,5.0,17.0,9.0,1.0,378.0,188.0,3
8.0,9.0,6.0,11.0,9.0,11.0,15.0,126.0,66.0,3
1.0,7.0,9.0,4.0,15.0,11.0,5.0,142.0,93.0,3
7.0,11.0,9.0,6.0,11.0,9.0,11.0,126.0,66.0,4
11.0,8.0,15.0,12.0,10.0,8.0,5.0,109.0,63.0,4
17.0,7.0,7.0,4.0,8.0,8.0,19.0,109.0,46.0,3
6.0,3.0,1.0,8.0,1.0,2.0,2.0,400.0,278.0,3
9.0,16.0,8.0,10.0,5.0,17.0,9.0,378.0,188.0,3
8.0,7.0,13.0,13.0,7.0,6.0,8.0,10.0,5.0,3
2.0,5.0,12.0,5.0,3.0,3.0,5.0,378.0,190.0,3
4.0,1.0,5.0,7.0,2.0,6.0,4.0,460.0,179.0,2
3.0,4.0,4.0,1.0,4.0,1.0,3.0,460.0,281.0,2
1.0,2.0,6.0,9.0,4.0,15.0,11.0,142.0,93.0,1
5.0,9.0,2.0,2.0,2.0,7.0,1.0,303.0,207.0,3
11.0,14.0,10.0,16.0,7.0,18.0,13.0,26.0,10.0,4
13.0,13.0,14.0,14.0,5.0,8.0,11.0,76.0,45.0,4
14.0,16.0,6.0,8.0,10.0,5.0,17.0,378.0,188.0,4
5.0,7.0,3.0,5.0,7.0,2.0,6.0,460.0,179.0,3
8.0,10.0,5.0,13.0,13.0,7.0,6.0,10.0,5.0,3
12.0,3.0,16.0,9.0,6.0,11.0,9.0,126.0,66.0,4
6.0,5.0,7.0,1.0,8.0,1.0,2.0,400.0,278.0,2
2.0,1.0,4.0,12.0,5.0,3.0,3.0,378.0,190.0,2
4.0,6.0,1.0,6.0,9.0,4.0,15.0,142.0,93.0,3
1.0,4.0,2.0,4.0,1.0,4.0,1.0,460.0,281.0,1
17.0,11.0,9.0,7.0,4.0,8.0,8.0,109.0,46.0,3
16.0,10.0,3.0,15.0,6.0,5.0,4.0,400.0,122.0,3
7.0,15.0,8.0,20.0,12.0,10.0,12.0,26.0,16.0,3
10.0,8.0,10.0,2.0,2.0,2.0,7.0,303.0,207.0,3
13.0,7.0,11.0,16.0,9.0,6.0,11.0,126.0,66.0,4
7.0,6.0,13.0,22.0,3.0,9.0,19.0,303.0,96.0,4
10.0,10.0,12.0,6.0,8.0,10.0,5.0,378.0,188.0,4
14.0,12.0,11.0,15.0,12.0,10.0,8.0,109.0,63.0,3
15.0,16.0,16.0,14.0,14.0,5.0,8.0,76.0,45.0,4
4.0,1.0,4.0,3.0,5.0,7.0,2.0,460.0,179.0,2
9.0,2.0,2.0,7.0,1.0,8.0,1.0,400.0,278.0,2
1.0,8.0,3.0,4.0,12.0,5.0,3.0,378.0,190.0,3
8.0,5.0,9.0,10.0,2.0,2.0,2.0,303.0,207.0,3
2.0,15.0,5.0,1.0,6.0,9.0,4.0,142.0,93.0,1
6.0,11.0,10.0,5.0,13.0,13.0,7.0,10.0,5.0,3
5.0,13.0,15.0,10.0,16.0,7.0,18.0,26.0,10.0,3
21.0,15.0,7.0,9.0,7.0,4.0,8.0,109.0,46.0,3
11.0,4.0,8.0,3.0,15.0,6.0,5.0,400.0,122.0,3
15.0,6.0,7.0,10.0,5.0,13.0,13.0,10.0,5.0,4
18.0,14.0,11.0,16.0,14.0,14.0,5.0,76.0,45.0,4
6.0,19.0,8.0,15.0,10.0,16.0,7.0,26.0,10.0,4
8.0,2.0,3.0,2.0,7.0,1.0,8.0,400.0,278.0,3
12.0,13.0,9.0,7.0,9.0,7.0,4.0,109.0,46.0,4
4.0,4.0,5.0,9.0,10.0,2.0,2.0,303.0,207.0,2
1.0,1.0,4.0,3.0,4.0,12.0,5.0,378.0,190.0,3
2.0,4.0,1.0,2.0,4.0,1.0,4.0,460.0,281.0,1
3.0,3.0,2.0,4.0,3.0,5.0,7.0,460.0,179.0,3
13.0,11.0,20.0,11.0,16.0,9.0,6.0,126.0,66.0,3
11.0,7.0,1.0,5.0,1.0,6.0,9.0,142.0,93.0,3
9.0,5.0,13.0,12.0,6.0,8.0,10.0,378.0,188.0,3
14.0,16.0,6.0,8.0,20.0,12.0,10.0,26.0,16.0,4
4.0,10.0,9.0,1.0,5.0,1.0,6.0,142.0,93.0,4
18.0,12.0,11.0,9.0,7.0,9.0,7.0,109.0,46.0,4
19.0,20.0,15.0,18.0,16.0,14.0,16.0,0.0,0.0,4
8.0,15.0,12.0,8.0,15.0,10.0,16.0,26.0,10.0,4
12.0,11.0,10.0,11.0,15.0,12.0,10.0,109.0,63.0,4
9.0,14.0,8.0,20.0,11.0,16.0,9.0,126.0,66.0,3
1.0,1.0,5.0,4.0,3.0,4.0,12.0,378.0,190.0,1
6.0,2.0,2.0,5.0,9.0,10.0,2.0,303.0,207.0,2
2.0,4.0,1.0,1.0,2.0,4.0,1.0,460.0,281.0,2
10.0,8.0,7.0,2.0,4.0,3.0,5.0,460.0,179.0,3
15.0,13.0,15.0,11.0,16.0,14.0,14.0,76.0,45.0,3
3.0,3.0,19.0,13.0,22.0,3.0,9.0,303.0,96.0,3
13.0,6.0,6.0,13.0,12.0,6.0,8.0,378.0,188.0,3
7.0,9.0,6.0,8.0,3.0,15.0,6.0,400.0,122.0,3
5.0,5.0,4.0,3.0,2.0,7.0,1.0,400.0,278.0,3
17.0,10.0,10.0,15.0,11.0,16.0,14.0,76.0,45.0,4
11.0,4.0,11.0,10.0,11.0,15.0,12.0,109.0,63.0,4
18.0,8.0,12.0,6.0,8.0,20.0,12.0,26.0,16.0,4
2.0,2.0,3.0,1.0,1.0,2.0,4.0,460.0,281.0,1
19.0,9.0,13.0,12.0,8.0,15.0,10.0,26.0,10.0,3
12.0,7.0,13.0,7.0,10.0,5.0,13.0,10.0,5.0,3
10.0,5.0,8.0,6.0,8.0,3.0,15.0,400.0,122.0,3
6.0,1.0,7.0,6.0,13.0,12.0,6.0,378.0,188.0,3
3.0,6.0,4.0,7.0,2.0,4.0,3.0,460.0,179.0,3
4.0,11.0,19.0,9.0,1.0,5.0,1.0,142.0,93.0,3
1.0,1.0,1.0,5.0,4.0,3.0,4.0,378.0,190.0,2
9.0,4.0,5.0,4.0,3.0,2.0,7.0,400.0,278.0,2
14.0,11.0,17.0,10.0,15.0,11.0,16.0,76.0,45.0,4
17.0,16.0,9.0,13.0,7.0,10.0,5.0,10.0,5.0,4
20.0,16.0,15.0,15.0,18.0,16.0,14.0,0.0,0.0,4
8.0,2.0,9.0,8.0,20.0,11.0,16.0,126.0,66.0,4
11.0,5.0,2.0,2.0,5.0,9.0,10.0,303.0,207.0,4
9.0,2.0,6.0,7.0,6.0,13.0,12.0,378.0,188.0,3
12.0,1.0,3.0,1.0,5.0,4.0,3.0,378.0,190.0,3
13.0,15.0,6.0,19.0,13.0,22.0,3.0,303.0,96.0,3
7.0,12.0,10.0,13.0,12.0,8.0,15.0,26.0,10.0,3
6.0,7.0,4.0,19.0,9.0,1.0,5.0,142.0,93.0,3
3.0,21.0,13.0,11.0,10.0,11.0,15.0,109.0,63.0,3
4.0,4.0,7.0,8.0,6.0,8.0,3.0,400.0,122.0,3
2.0,20.0,5.0,4.0,7.0,2.0,4.0,460.0,179.0,2
5.0,3.0,2.0,5.0,4.0,3.0,2.0,400.0,278.0,2
1.0,22.0,1.0,3.0,1.0,1.0,2.0,460.0,281.0,1
4.0,11.0,3.0,5.0,4.0,7.0,2.0,460.0,179.0,4
19.0,16.0,17.0,15.0,15.0,18.0,16.0,0.0,0.0,4
17.0,4.0,18.0,11.0,9.0,7.0,9.0,109.0,46.0,4
18.0,11.0,14.0,17.0,10.0,15.0,11.0,76.0,45.0,4
15.0,8.0,16.0,9.0,13.0,7.0,10.0,10.0,5.0,3
7.0,3.0,2.0,2.0,5.0,4.0,3.0,400.0,278.0,2
13.0,6.0,11.0,2.0,2.0,5.0,9.0,303.0,207.0,2
2.0,5.0,6.0,4.0,19.0,9.0,1.0,142.0,93.0,3
5.0,5.0,9.0,3.0,1.0,5.0,4.0,378.0,190.0,3
1.0,1.0,1.0,1.0,3.0,1.0,1.0,460.0,281.0,1
8.0,2.0,10.0,6.0,7.0,6.0,13.0,378.0,188.0,3
14.0,10.0,12.0,9.0,8.0,20.0,11.0,126.0,66.0,3
11.0,14.0,5.0,13.0,11.0,10.0,11.0,109.0,63.0,3
6.0,8.0,4.0,7.0,8.0,6.0,8.0,400.0,122.0,3
19.0,19.0,19.0,17.0,15.0,15.0,18.0,0.0,0.0,4
14.0,11.0,10.0,16.0,9.0,13.0,7.0,10.0,5.0,4
12.0,9.0,7.0,10.0,13.0,12.0,8.0,26.0,10.0,4
16.0,8.0,12.0,12.0,6.0,8.0,20.0,26.0,16.0,4
18.0,14.0,11.0,14.0,17.0,10.0,15.0,76.0,45.0,4
9.0,5.0,3.0,11.0,2.0,2.0,5.0,303.0,207.0,2
3.0,7.0,8.0,6.0,19.0,13.0,22.0,303.0,96.0,2
7.0,6.0,9.0,5.0,13.0,11.0,10.0,109.0,63.0,3
2.0,10.0,5.0,9.0,3.0,1.0,5.0,378.0,190.0,3
1.0,1.0,1.0,1.0,1.0,3.0,1.0,460.0,281.0,1
4.0,8.0,4.0,6.0,4.0,19.0,9.0,142.0,93.0,3
11.0,4.0,7.0,10.0,6.0,7.0,6.0,378.0,188.0,3
6.0,4.0,6.0,4.0,7.0,8.0,6.0,400.0,122.0,3
10.0,11.0,8.0,12.0,9.0,8.0,20.0,126.0,66.0,3
5.0,3.0,2.0,2.0,2.0,5.0,4.0,400.0,278.0,3
16.0,10.0,19.0,7.0,10.0,13.0,12.0,26.0,10.0,4
15.0,8.0,13.0,11.0,14.0,17.0,10.0,76.0,45.0,4
11.0,8.0,10.0,8.0,12.0,9.0,8.0,126.0,66.0,4
22.0,11.0,20.0,10.0,16.0,9.0,13.0,10.0,5.0,4
17.0,13.0,18.0,12.0,12.0,6.0,8.0,26.0,16.0,4
12.0,12.0,20.0,18.0,11.0,9.0,7.0,109.0,46.0,4
5.0,2.0,9.0,6.0,4.0,7.0,8.0,400.0,122.0,3
10.0,4.0,8.0,7.0,10.0,6.0,7.0,378.0,188.0,3
6.0,10.0,7.0,4.0,6.0,4.0,19.0,142.0,93.0,3
7.0,7.0,4.0,9.0,5.0,13.0,11.0,109.0,63.0,3
9.0,6.0,2.0,3.0,11.0,2.0,2.0,303.0,207.0,3
8.0,2.0,6.0,2.0,2.0,2.0,5.0,400.0,278.0,3
4.0,19.0,3.0,8.0,6.0,19.0,13.0,303.0,96.0,2
1.0,9.0,15.0,3.0,5.0,4.0,7.0,460.0,179.0,2
2.0,1.0,1.0,1.0,1.0,1.0,3.0,460.0,281.0,1
10.0,5.0,9.0,8.0,7.0,10.0,6.0,378.0,188.0,4
7.0,8.0,6.0,4.0,9.0,5.0,13.0,109.0,63.0,4
14.0,15.0,12.0,18.0,12.0,12.0,6.0,26.0,16.0,4
8.0,2.0,4.0,6.0,2.0,2.0,2.0,400.0,278.0,4
12.0,12.0,11.0,20.0,18.0,11.0,9.0,109.0,46.0,3
11.0,13.0,13.0,19.0,7.0,10.0,13.0,26.0,10.0,3
13.0,9.0,14.0,20.0,10.0,16.0,9.0,10.0,5.0,3
6.0,7.0,5.0,2.0,3.0,11.0,2.0,303.0,207.0,3
3.0,4.0,5.0,5.0,9.0,3.0,1.0,378.0,190.0,3
9.0,10.0,15.0,10.0,8.0,12.0,9.0,126.0,66.0,3
5.0,6.0,10.0,9.0,6.0,4.0,7.0,400.0,122.0,3
17.0,9.0,3.0,3.0,8.0,6.0,19.0,303.0,96.0,2
2.0,11.0,8.0,7.0,4.0,6.0,4.0,142.0,93.0,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,460.0,281.0,1
18.0,16.0,16.0,13.0,11.0,14.0,17.0,76.0,45.0,4
5.0,16.0,19.0,6.0,4.0,9.0,5.0,109.0,63.0,4
9.0,10.0,10.0,13.0,19.0,7.0,10.0,26.0,10.0,4
13.0,12.0,13.0,12.0,18.0,12.0,12.0,26.0,16.0,4
12.0,4.0,14.0,9.0,8.0,7.0,10.0,378.0,188.0,4
7.0,7.0,4.0,10.0,9.0,6.0,4.0,400.0,122.0,3
17.0,8.0,9.0,14.0,20.0,10.0,16.0,10.0,5.0,3
8.0,15.0,5.0,15.0,10.0,8.0,12.0,126.0,66.0,3
4.0,1.0,6.0,5.0,5.0,9.0,3.0,378.0,190.0,3
11.0,9.0,8.0,11.0,20.0,18.0,11.0,109.0,46.0,3
10.0,2.0,11.0,4.0,6.0,2.0,2.0,400.0,278.0,3
6.0,18.0,3.0,3.0,3.0,8.0,6.0,303.0,96.0,3
3.0,6.0,2.0,8.0,7.0,4.0,6.0,142.0,93.0,2
1.0,4.0,2.0,15.0,3.0,5.0,4.0,460.0,179.0,2
2.0,3.0,1.0,1.0,1.0,1.0,1.0,460.0,281.0,1
14.0,5.0,12.0,16.0,13.0,11.0,14.0,76.0,45.0,4
11.0,15.0,6.0,8.0,11.0,20.0,18.0,109.0,46.0,4
8.0,18.0,14.0,13.0,18.0,17.0,15.0,0.0,0.0,4
17.0,9.0,11.0,12.0,16.0,13.0,11.0,76.0,45.0,4
13.0,4.0,8.0,4.0,10.0,9.0,6.0,400.0,122.0,4
22.0,20.0,14.0,19.0,17.0,15.0,15.0,0.0,0.0,4
1.0,2.0,1.0,1.0,1.0,1.0,1.0,460.0,281.0,1
15.0,5.0,12.0,14.0,9.0,8.0,7.0,378.0,188.0,3
12.0,13.0,3.0,2.0,8.0,7.0,4.0,142.0,93.0,3
7.0,11.0,9.0,5.0,15.0,10.0,8.0,126.0,66.0,3
4.0,8.0,14.0,19.0,6.0,4.0,9.0,109.0,63.0,3
6.0,3.0,5.0,11.0,4.0,6.0,2.0,400.0,278.0,3
5.0,1.0,7.0,6.0,5.0,5.0,9.0,378.0,190.0,3
3.0,7.0,4.0,3.0,3.0,3.0,8.0,303.0,96.0,2
10.0,12.0,16.0,10.0,13.0,19.0,7.0,26.0,10.0,4
11.0,14.0,15.0,14.0,13.0,18.0,17.0,0.0,0.0,4
8.0,8.0,17.0,13.0,12.0,18.0,12.0,26.0,16.0,4
15.0,6.0,10.0,9.0,14.0,20.0,10.0,10.0,5.0,4
12.0,19.0,16.0,6.0,8.0,11.0,20.0,109.0,46.0,4
7.0,13.0,11.0,16.0,10.0,13.0,19.0,26.0,10.0,3
4.0,4.0,2.0,2.0,15.0,3.0,5.0,460.0,179.0,2
3.0,2.0,5.0,5.0,11.0,4.0,6.0,400.0,278.0,2
14.0,1.0,10.0,12.0,14.0,9.0,8.0,378.0,188.0,3
2.0,15.0,9.0,3.0,2.0,8.0,7.0,142.0,93.0,3
1.0,6.0,1.0,1.0,1.0,1.0,1.0,460.0,281.0,1
9.0,3.0,13.0,8.0,4.0,10.0,9.0,400.0,122.0,3
10.0,5.0,6.0,14.0,19.0,6.0,4.0,109.0,63.0,3
5.0,4.0,4.0,7.0,6.0,5.0,5.0,378.0,190.0,3
19.0,13.0,7.0,9.0,5.0,15.0,10.0,126.0,66.0,3
3.0,12.0,5.0,9.0,3.0,2.0,8.0,360.0,171.0,1
10.0,9.0,4.0,10.0,12.0,14.0,9.0,122.0,73.0,2
5.0,2.0,3.0,5.0,5.0,11.0,4.0,354.0,242.0,3
13.0,7.0,13.0,10.0,9.0,14.0,20.0,77.0,29.0,4
11.0,1.0,7.0,5.0,2.0,3.0,11.0,297.0,183.0,3
6.0,12.0,15.0,17.0,13.0,12.0,18.0,33.0,13.0,3
16.0,11.0,6.0,7.0,9.0,5.0,15.0,122.0,49.0,3
20.0,7.0,9.0,6.0,3.0,13.0,13.0,10.0,5.0,4
15.0,6.0,2.0,4.0,3.0,3.0,3.0,315.0,132.0,4
13.0,5.0,7.0,13.0,8.0,4.0,10.0,354.0,112.0,3
10.0,17.0,3.0,4.0,10.0,12.0,14.0,122.0,73.0,3
7.0,8.0,8.0,6.0,14.0,19.0,6.0,57.0,51.0,3
4.0,1.0,4.0,3.0,5.0,5.0,11.0,354.0,242.0,3
2.0,1.0,1.0,1.0,1.0,1.0,1.0,596.0,397.0,2
3.0,4.0,1.0,5.0,9.0,3.0,2.0,360.0,171.0,2
1.0,3.0,9.0,4.0,7.0,6.0,5.0,360.0,189.0,1
6.0,7.0,7.0,7.0,5.0,2.0,3.0,297.0,183.0,4
17.0,11.0,17.0,11.0,12.0,16.0,13.0,5.0,1.0,4
18.0,13.0,13.0,9.0,6.0,3.0,13.0,10.0,5.0,4
6.0,10.0,6.0,3.0,4.0,10.0,12.0,122.0,73.0,4
16.0,3.0,11.0,2.0,4.0,3.0,3.0,315.0,132.0,4
2.0,5.0,1.0,9.0,4.0,7.0,6.0,360.0,189.0,1
5.0,2.0,12.0,7.0,7.0,5.0,2.0,297.0,183.0,3
1.0,9.0,2.0,1.0,5.0,9.0,3.0,360.0,171.0,2
4.0,6.0,10.0,6.0,7.0,9.0,5.0,122.0,49.0,2
13.0,16.0,10.0,11.0,16.0,10.0,13.0,33.0,20.0,3
11.0,12.0,5.0,8.0,6.0,14.0,19.0,57.0,51.0,3
7.0,15.0,7.0,7.0,13.0,8.0,4.0,354.0,112.0,3
9.0,8.0,4.0,4.0,3.0,5.0,5.0,354.0,242.0,3
10.0,1.0,3.0,1.0,1.0,1.0,1.0,596.0,397.0,3
22.0,14.0,14.0,17.0,11.0,12.0,16.0,5.0,1.0,4
18.0,10.0,15.0,13.0,9.0,6.0,3.0,10.0,5.0,4
6.0,6.0,7.0,7.0,7.0,13.0,8.0,354.0,112.0,4
9.0,12.0,8.0,15.0,17.0,13.0,12.0,33.0,13.0,4
1.0,3.0,1.0,1.0,9.0,4.0,7.0,360.0,189.0,1
16.0,11.0,3.0,10.0,6.0,7.0,9.0,122.0,49.0,3
11.0,2.0,10.0,12.0,7.0,7.0,5.0,297.0,183.0,3
8.0,10.0,5.0,5.0,8.0,6.0,14.0,57.0,51.0,3
3.0,4.0,6.0,3.0,1.0,1.0,1.0,596.0,397.0,3
2.0,7.0,4.0,10.0,11.0,16.0,10.0,33.0,20.0,3
5.0,1.0,9.0,4.0,4.0,3.0,5.0,354.0,242.0,2
4.0,1.0,2.0,2.0,1.0,5.0,9.0,360.0,171.0,2
12.0,5.0,17.0,6.0,3.0,4.0,10.0,122.0,73.0,4
22.0,14.0,14.0,14.0,17.0,11.0,12.0,5.0,1.0,4
16.0,13.0,11.0,13.0,10.0,9.0,14.0,77.0,29.0,4
9.0,3.0,15.0,7.0,7.0,7.0,13.0,354.0,112.0,4
1.0,12.0,1.0,1.0,1.0,9.0,4.0,360.0,189.0,1
10.0,15.0,6.0,5.0,5.0,8.0,6.0,57.0,51.0,3
11.0,9.0,9.0,3.0,10.0,6.0,7.0,122.0,49.0,3
5.0,22.0,12.0,11.0,2.0,4.0,3.0,315.0,132.0,3
6.0,2.0,8.0,10.0,12.0,7.0,7.0,297.0,183.0,3
7.0,1.0,3.0,9.0,4.0,4.0,3.0,354.0,242.0,3
15.0,4.0,5.0,6.0,3.0,1.0,1.0,596.0,397.0,3
3.0,10.0,4.0,4.0,10.0,11.0,16.0,33.0,20.0,2
2.0,6.0,2.0,2.0,2.0,1.0,5.0,360.0,171.0,2
8.0,8.0,11.0,17.0,6.0,3.0,4.0,122.0,73.0,4
19.0,14.0,19.0,19.0,13.0,15.0,13.0,0.0,0.0,4
20.0,5.0,18.0,15.0,13.0,9.0,6.0,10.0,5.0,4
